SMILES,Solubility,MolLogP,MolMR,HeavyAtomCount,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,TPSA,LabuteASA,BertzCT
CCC(C)(C)C,-3.55,2.442500000000001,29.74599999999998,6,0,38,0,0.0,40.563961599812586,29.793193904479523
C1CCCCC1,-3.1,2.3406000000000002,27.701999999999984,6,0,36,0,0.0,39.55813044628337,15.509775004326936
CCC=CC,-2.54,1.9725,25.10499999999999,5,1,30,0,0.0,33.50941645323172,27.019550008653876
CCCCC=CC,-3.82,2.752700000000001,34.33899999999999,7,3,42,0,0.0,46.23930068202494,44.0
CCCCC#C,,1.8098,28.357999999999986,6,2,34,0,0.0,39.56318699167187,47.548875021634686
c1cc(C)cc(C)c1C,-3.31,2.611860000000001,40.65300000000001,9,0,48,1,0.0,56.52622946268678,211.27833704135645
c1cc(CC)ccc1CC,-3.75,2.811400000000001,45.19800000000003,10,2,54,1,0.0,62.89117157708339,160.69821324529929
c1cc(C)ccc1C(C)C,-3.77,3.118420000000002,45.26800000000003,10,1,54,1,0.0,62.89117157708339,193.78322454351996
c1ccccc1Cc2ccccc2,-4.17,3.277400000000002,55.69000000000003,13,2,64,2,0.0,78.85343943995761,310.81248233699284
c(c(c(c1ccc2)c2)ccc3)(c3)C1,-4.91,3.2578000000000014,54.68400000000003,13,0,62,2,0.0,77.84760828642837,411.60041905516795
c1ccc2c(C)cccc2c1C,-4.74,3.456640000000002,53.422000000000025,12,0,60,2,0.0,72.84295188002538,372.05786619344804
Cc1c(C)cc2ccccc2c1,-4.72,3.456640000000002,53.42200000000003,12,0,60,2,0.0,72.84295188002538,372.8078661934481
c1ccc2cccc3c2c1CC3,-4.63,2.9384000000000015,51.35600000000002,12,0,58,2,0.0,71.83712072649615,401.9826286215576
c(c(c(c(c1ccc2)c2)C)ccc3)(c3)c1,-5.89,4.301420000000003,66.19100000000003,15,0,72,3,0.0,89.159674297364,581.6567221133736
ClCCl,-0.63,1.4215,16.573,3,0,20,0,0.0,29.3457834815929,2.7548875021634682
ClC(Br)Cl,-1.54,2.1425,24.420999999999996,4,0,26,0,0.0,43.21333108723426,10.75488750216347
ClC(Br)Br,-1.9,2.2986000000000004,27.494999999999997,4,0,26,0,0.0,46.77761246599394,10.75488750216347
BrCCBr,-1.68,1.7762,27.587999999999994,4,1,26,0,0.0,42.83928835350887,6.0
CCCI,-2.29,1.8314,29.17799999999999,4,1,26,0,0.0,40.7309733776664,5.245112497836532
CCCCCl,-2.03,2.0253,25.62799999999999,5,2,32,0,0.0,38.13734359790105,11.119415478763749
CC(C)(Cl)C(Cl)C,-2.69,2.631100000000001,35.247,7,1,44,0,0.0,54.80555193917933,51.5907190016011
ClC=CCl,-1.3,1.9352,20.845999999999997,4,0,24,0,0.0,35.02112256380526,19.219280948873624
IC=CI,-3.22,2.3276000000000003,37.18000000000001,4,0,24,0,0.0,52.938266352129176,19.219280948873624
ClC=C(Cl)Cl,-1.96,2.5017000000000005,25.642,5,0,30,0,0.0,45.324388790686925,42.854752972273346
ClC(=C(C=C(Cl)Cl)Cl)Cl,-4.23,4.1909,44.37400000000001,9,1,52,0,0.0,77.97120244105922,148.34093004940027
c1ccccc1c2cc(Cl)ccc2,-4.88,4.007000000000002,56.88800000000003,13,1,64,2,0.0,82.79176355244267,392.8790477621569
c1ccccc1c2c(Cl)cccc2Cl,-5.21,4.660400000000002,61.898000000000025,14,1,70,2,0.0,93.09502977932434,415.0796467381504
c1ccccc1c2c(Cl)cc(Cl)c(Cl)c2,-6.27,5.313800000000001,66.90800000000002,15,1,76,2,0.0,103.398296006206,477.72594705335234
c1c(Cl)c(Cl)cc(Cl)c1c2c(Cl)cc(Cl)c(Cl)c2,-8.56,7.274000000000001,81.938,18,1,94,2,0.0,134.308094686851,564.9500798683472
Clc1c(Cl)cc(Cl)cc1c2c(Cl)cc(Cl)cc2Cl,-8.71,7.274000000000001,81.938,18,1,94,2,0.0,134.30809468685104,597.2000798683472
OCC(C)C,0.04,0.6347,21.923799999999993,5,1,32,0,20.23,32.62831112321538,17.609640474436812
OCC(CCC)C,-1.11,1.4149,31.15779999999998,7,3,44,0,20.23,45.35819535200859,35.161259458730164
CCC(C)(C)CO,-1.04,1.4149,31.15779999999998,7,2,44,0,20.23,45.35819535200859,42.14170945007629
OCC(CC)CC,-1.17,1.4149,31.15779999999998,7,3,44,0,20.23,45.35819535200859,25.651484454403228
CC(O)(C)C(C)CC,-0.89,1.8034,35.75279999999999,8,2,50,0,20.23,51.723137466405205,61.27730243901708
OC(CC)(CC)CC,-0.85,1.9475,35.822799999999994,8,3,50,0,20.23,51.723137466405205,47.142503065067984
CCC=O,0.58,0.5952999999999999,16.355,4,1,24,0,17.07,25.630657356666532,17.24511249783653
CCCCC=O,-0.85,1.3755,25.588999999999988,6,3,36,0,17.07,38.36054158545974,32.919684538544
O=CCCCCC,-1.3,1.7656,30.20599999999998,7,4,42,0,17.07,44.725483699856355,41.444678358882754
O=CC=CC,0.32,0.7614,20.877999999999993,5,1,28,0,17.07,31.305996438878882,45.60964047443681
O=C(CC)C,0.52,0.9854,20.971999999999994,5,1,30,0,17.07,31.99559947106314,38.912609383243264
O=C(CCC)C,-0.19,1.3755,25.588999999999988,6,2,36,0,17.07,38.36054158545974,47.900134529890124
O=C(CCCC)C,-0.8,1.7656,30.20599999999998,7,3,42,0,17.07,44.725483699856355,57.200359476037924
O=C(C=C)CCC,-0.83,1.5415999999999999,30.111999999999988,7,3,40,0,17.07,44.0358806676721,74.24920506009684
O=C(O)CCCCCCC,-2.3,2.4315000000000007,41.01180000000001,10,6,60,0,37.3,62.249601680845586,89.25838096618138
O=C(O)C=CC=CC,-1.77,1.2033,31.589799999999986,8,2,44,0,37.3,48.14051138768385,122.49022499567306
O=C(O)Cc(cccc1)c1,-0.89,1.3137,37.78180000000001,10,2,52,1,37.3,59.11704320052995,215.9590174505521
O=C(OC(C1C(C2(CC(O)(C3=C)CC4)C3)C(=O)O)(C24)C=CC5O)C15C,-1.84,1.0270999999999997,85.17340000000003,25,1,134,0,104.06,144.71913794113627,771.8760069846132
O=COCCC,-0.49,0.5694,22.30699999999999,6,3,36,0,26.3,37.10914470057002,34.529325012980806
O=C(OCCC)C,-0.72,0.9595,26.923999999999985,7,2,42,0,26.3,43.47408681496663,59.10049400592805
O=C(OCC)CC(=O)OCC,-0.82,0.5027,37.883,11,4,64,0,52.60000000000001,65.47903837331049,125.3759999531186
O=C(OC)C=C,-0.22,0.34540000000000004,22.21299999999999,6,1,34,0,26.3,36.41954166838576,65.94833690207419
O=C(OCC)C=C,-0.74,0.7355,26.829999999999988,7,2,40,0,26.3,42.784483782782374,76.14933958998697
O=C(OC)C(=C)C,-0.8,0.7355,26.829999999999988,7,1,40,0,26.3,42.78448378278237,94.25327665163483
O=C(OCC)c(c(ccc1)C(=O)OCC)c1,-2.35,2.04,58.35500000000003,16,4,86,1,52.60000000000001,94.17119046497791,347.3600796599688
O=C(OCc(cccc1)c1)c(c(ccc2)C(=O)OCCCC)c2,-5.64,4.000500000000003,87.19400000000005,23,7,120,2,52.60000000000001,135.59322678543856,649.4290056264637
CCOCCOCC,-0.77,1.0594000000000001,32.98599999999998,8,5,50,0,18.46,50.791052058826345,31.509775004326936
c1ccccc1Oc2ccccc2,-3.96,3.478900000000002,52.95800000000003,13,2,64,2,9.23,77.60204255506788,315.89864866417315
Cc1cccc(c1)Oc2cccc(c2)C,-4.85,4.095740000000002,62.43200000000004,15,2,76,2,9.23,90.33192678386109,416.90080908048924
O(CCC1)C1,0.56,0.7968000000000001,20.052999999999997,5,0,30,0,9.23,31.941791446997026,15.219280948873621
O1C=CC=C1,-0.82,1.2796,18.707999999999995,5,0,26,1,13.14,30.2257323835738,60.12481811269772
O1CC(O)C(O)C(O)C1(O)CO,0.64,-3.2197999999999998,36.007999999999996,12,1,72,0,110.38000000000001,68.64284443677028,162.11730005192322
O=C(OC(C(C(C(C(C(C(=CC(=O)C1)C2)(C1)C)C3)C2SC(=O)C)C4)(C3)C)(C4)C5)C5,-4.28,4.852300000000005,112.21000000000006,29,1,158,0,60.440000000000005,177.1353824141246,817.6983003627334
CC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,-4.71,3.8384000000000027,92.34080000000006,24,1,132,0,54.37,144.4424436217441,634.995115124503
C1=CC(=O)C=C2CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C3(F)C12C,-3.77,1.8957,99.94440000000003,28,2,154,0,94.83,163.8717856112747,804.7488254884712
O=C(O)c(ccc(O)c1)c1,-1.41,1.0903999999999998,35.066100000000006,10,1,52,1,57.53,57.54633483832936,237.53306142431703
O=C(O)c(c(ccc1)Cl)c1,-1.89,2.0382,38.41130000000001,10,1,52,1,37.3,63.055367313015026,257.5379489264805
ClCCOCCCl,-1.12,1.4806,32.258999999999986,7,4,44,0,9.23,53.5541550542896,28.870765403276856
CCCCCCCN,-1.85,1.9155,37.81339999999999,8,5,50,0,26.02,52.26879441122191,29.368065554250645
c1ccccc1CN,-1.53,1.1453,34.33339999999999,8,1,42,1,26.02,49.13623593090629,145.73281445033504
Nc(ccc(c(ccc(N)c1)c1)c2)c2,-2.7,2.5180000000000007,60.70280000000001,14,1,70,2,52.04,83.16827871958644,371.5796467381504
N(N)c(cccc1)c1,0.07,0.9722000000000002,34.25210000000001,8,1,42,1,38.05,48.2912920203527,147.87452390041133
c1ccccn1,0.76,1.0816,24.23699999999999,6,0,30,1,12.89,36.651051100443475,75.86113958768547
n(cccc1C(N(CC2)C)C2)c1,0.79,1.8483,48.84200000000003,12,1,64,1,16.130000000000003,73.22976418910064,245.27530899395387
COC(=O)C1C(CC2CCC1N2C)OC(=O)c3ccccc3,,1.8676999999999995,80.34150000000005,22,3,118,1,55.839999999999996,129.7440724001059,559.0371822548028
Oc(ccc(C(=C(c(ccc(O)c1)c1)CC)CC)c2)c2,-4.35,4.828600000000003,83.60960000000004,20,4,104,2,40.46,119.57701448414844,536.8202783238603
O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)ccc7)c7)C14)C5,-3.32,2.0925,93.40900000000005,25,0,128,1,32.78,146.97567955204383,848.052733715765
c1ccccc1C2(CC=C)C(=O)NC(=O)NC2=O,-2.18,0.8664999999999998,64.61540000000002,18,3,92,1,75.27000000000001,103.87485440190714,502.2977111302937
OC(c(cccc1)c1)C(NC)C,-0.42,1.3279,49.92350000000003,12,3,66,1,32.26,73.23526751288745,222.5400055614587
o1c(N(=O)(=O))ccc1C=NO,-2.19,0.9959,34.7429,11,2,58,1,88.86999999999999,60.88724495800431,290.4274538790235
C1=CC(=O)NC(=O)N1,-1.48,-0.9368000000000001,27.6834,8,0,42,1,65.72,44.193743281477516,246.36195376207496
N(CCC1)C1,1.15,0.3697999999999999,22.103699999999993,5,0,30,0,12.03,32.37810840109819,15.219280948873621
N(CCCC1)(C1)C,0.23,1.1021,31.34799999999998,7,0,42,0,3.24,45.31796411648673,46.14170945007629
Oc(ccc(N)c1)c1,-0.8,0.9743999999999999,32.519200000000005,8,0,42,1,46.25,47.56552756870569,147.38833891467198
O=C(Nc(cccc1)c1)C,-1.33,1.645,40.74570000000002,10,1,52,1,29.1,59.872671631941984,217.9590174505521
COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C,-1.52,1.5011,82.46380000000003,22,1,116,1,41.93,129.87893872736822,685.154996148535
CCCN(=O)=O,-0.8,0.6731,22.152399999999997,6,2,36,0,43.14,36.12211097912257,52.75488750216347
O=N(=O)c(cccc1)c1,-1.8,1.5948,33.0964,9,1,46,1,43.14,52.08437884199676,207.5576620543373
NC(=N)NCC(=O)O,-1.51,-1.4459299999999997,27.5526,8,2,46,0,99.2,45.999994988748085,97.09616281328597
O=P(Oc1ccc(O)cc1C)(Oc2cc(O)ccc2C)Oc3c(O)cccc3C,-6.7,5.373560000000004,108.02190000000002,29,6,152,3,105.45000000000002,167.9133654943986,1074.1328745417743
COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O,-4.1,2.4906000000000006,77.70300000000003,19,5,102,1,55.84,119.72520336082496,534.5685423942925
O=P(SCCCC)(SCCCC)SCCCC,-5.14,6.694400000000005,89.70450000000005,17,12,104,0,17.07,119.65829813173688,178.6432094953352
O=C(O)CCC(C(C(C(C(C(C(C(C1)CC(O)C2)(C2)C)C3)C1)C4)(C3O)C)C4)C,-3.95,4.477900000000004,108.64740000000008,28,4,160,0,77.76,169.65381840146642,605.412568486979
s1c(N)ncc1,-0.36,0.7253,26.526400000000002,6,0,32,1,38.91,39.631305067867686,112.35361803232175
N#CCCCl,-0.29,1.1388800000000001,20.949999999999996,5,1,28,0,23.79,36.16498116497315,45.344977967946406
N#CCC=CC,-0.96,1.47618,25.04399999999999,6,1,32,0,23.79,37.90199613470044,76.42945954287094
O=C(Nc(ccc(N)c1)c1)C,-0.98,1.2272,45.15810000000001,11,1,58,1,55.120000000000005,65.21256232895469,253.29949758389105
O=C(Nc(ccc(c1)Br)c1)C,-3.08,2.4075000000000006,48.445700000000016,11,1,58,1,29.1,73.74021923758335,255.29949758389105
O=C(Nc(ccc(c1)F)c1)C,-1.78,1.7841,40.70370000000002,11,1,58,1,29.1,64.03820703486822,255.29949758389105
O=C(Nc(ccc(c1)I)c1)C,-3.25,2.2496,53.46270000000002,11,1,58,1,29.1,79.13450975298562,255.29949758389105
O=C(Nc(ccc(c1)OC)c1)C,-1.3,1.6536,47.29770000000002,12,2,64,1,38.33,71.35115897584546,266.36195376207496
CCCCOc2cc(C(=O)NCCN(CC)CC)c1ccccc1n2,-3.7,3.4853000000000023,102.26720000000007,25,10,136,2,54.46,149.93184207390343,683.6956431078801
CN(C)CCC=C2c1ccccc1COc3ccccc23,-3.4,3.9624000000000033,87.46600000000005,21,3,108,2,12.47,126.22103684033402,608.6208590133427
O=C(NC1C2C3CCCC3C(C1)C2)N(C)C,-3.01,2.0823,63.05170000000004,16,1,90,0,32.34,97.57228089385633,302.3077194006769
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.79,4.0633000000000035,95.42300000000006,25,1,134,0,43.370000000000005,150.12592260531085,683.8761264525542
Oc1c(I)cc(C#N)cc1I,-3.61,2.4730799999999995,58.255800000000015,11,0,56,1,44.019999999999996,91.50683490964556,306.6978379924635
CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O,-3.12,-0.2143999999999991,109.54090000000001,32,2,170,1,181.61999999999998,182.42923685321395,1148.584974808633
CN(C)C(=O)C(c1ccccc1)c2ccccc2,-2.98,2.9067000000000016,73.42100000000005,18,3,92,2,20.310000000000002,107.8696215533946,465.6348741173285
O=C(OCC)C=Cc(cccc1)c1,-3.0,2.2629,52.10900000000003,13,3,68,1,26.3,77.84157798884641,288.21840549259923
CCCCCCOC(=O)c1ccc(N)cc1,-3.95,3.0059000000000005,65.27890000000004,16,6,88,1,52.32,96.60095594683659,319.2094083146761
c1cc(N)ccc1C(=O)OCCNCCCCC,-3.27,2.2054,73.53160000000004,18,8,100,1,64.35000000000001,108.51576024484123,349.31655354638923
c1c(N(=O)(=O))cc2C(c3ccccc3)=NCC(=O)N(C)c2c1,-3.8,2.4086,83.45440000000004,22,2,110,2,75.80999999999999,126.41208860822528,784.4779699067144
c1cc(OCCCC)ccc1C(=O)OCCN(CC)CC,-3.84,3.3641000000000023,84.91550000000005,21,10,118,1,38.77,127.59421260712055,399.0011768696202
n(c(N(Cc(cccc1)c1)CCN(C)C)ccc2)c2,-2.64,2.649800000000001,80.28300000000006,19,6,100,2,19.370000000000005,115.05252321889729,467.867423389797
C1C(=O)C=C2C(C)=CC3C4CCC(C(=O)C)(OC(=O)C)C4(C)CCC3C2(C)C1,-5.35,4.575300000000004,106.41100000000006,28,2,152,0,60.440000000000005,167.32850051010428,820.4617842103511
c1c(Cl)c(Cl)cc(O)c1OC,-2.53,2.7076000000000002,44.67880000000002,11,1,60,1,29.46,74.3106566693598,273.3882381251609
O=C(NC(=O)C1=O)N1,-0.4,-1.6476000000000002,21.681400000000004,8,0,42,0,75.27,44.04759477044092,155.36734879116756
O=C(NC(=O)C)N,-0.9,-0.7988000000000002,23.400100000000002,7,0,40,0,72.19,40.68193233733105,87.10802962390817
O=C(NC(=O)C(=O)C1=O)N1,-1.25,-2.0785,26.6884,10,0,52,0,92.34,54.57405898488128,221.64214629221044
ClCCS(=O)(=O)CCl,-1.5,0.8363,35.226800000000004,8,3,50,0,34.14,58.7010660921727,139.36241254975977
C1(=O)NC(=O)NC(C(=O)O)=C1,,-1.2386000000000001,34.642700000000005,11,1,58,1,103.02,59.5144412481139,359.7091580824157
CCC1NC(=O)NC1(=O),-0.06,-0.3956000000000001,30.753399999999992,9,1,50,0,58.2,52.615956899190365,155.03698459046723
c1c(Cl)c(Cl)c2nsnc2c1Cl,-4.98,3.6515000000000004,52.44500000000001,12,0,62,2,25.78,87.38470554207251,439.530972839197
c1c(Cl)nc2cncnc2n1,-0.87,1.0731999999999997,40.138000000000005,11,0,54,2,51.56,67.2949258018999,388.99399634322515
c1c(S)nc2cncnc2n1,-2.71,0.7084999999999999,42.38,11,0,54,2,51.56,68.14672623841994,388.99399634322515
O=C(O)C=CC(N=CN1)=C1,-1.96,0.5075,35.2575,10,2,52,1,65.97999999999999,57.22119068470313,238.26031184741805
C=CCS(=O)SCC=C,-0.83,1.7553,45.86140000000002,9,5,52,0,17.07,62.08208185073489,120.22626787690945
NC(=O)OCCCCC,-1.47,1.2719,35.0604,9,4,54,0,52.32000000000001,55.17891962637595,83.12704561867443
NC(=O)OCC(C)(C)C,-0.8,1.1278000000000001,34.9904,9,1,54,0,52.32000000000001,55.17891962637594,104.11571282193987
OCC(O)C(O)C(O)C(O)CO,1.09,-3.5854000000000004,38.198800000000006,12,5,74,0,121.38000000000001,69.32936411298864,104.6059378176129
c1c(C)nc2cncnc2n1,0.06,0.7282199999999999,39.865000000000016,11,0,54,2,51.56,63.35660168941483,384.85228689314886
c1cnc2c(SC)ncnc2n1,-1.76,1.1416999999999997,46.909000000000006,12,1,60,2,51.56,73.47971171478007,398.0334383297276
O=Cc(c(O)ccc1)c1,-0.86,1.2047,33.4943,9,1,46,1,37.3,52.75210108613335,217.91106510209755
O=C(N)c(c(O)ccc1)c1,-1.76,0.49110000000000004,36.62470000000002,10,1,52,1,63.32000000000001,58.09199178314606,257.5379489264805
c1ccccc1NC(=O)NN,-2.33,0.6818,42.7838,11,1,58,1,67.15,64.36761841840112,234.70081897264765
C1CCCC(C)C1=O,-2.1114746433776084,1.7656,32.63899999999998,8,0,46,0,17.07,50.084594660723724,96.55994821726517
NC(=O)OCCCCCC,-1.92,1.6620000000000001,39.67740000000001,10,5,60,0,52.32000000000001,61.54386174077256,93.60689651177816
C1CCCCC1OC(=O)C,-1.67,1.8822,38.639,10,1,58,0,26.3,61.56308200462722,114.42599881712918
c1ccc(N)cc1C(=O)C,,1.4714,40.85890000000001,10,1,52,1,43.09,59.66270014534666,255.1894333808838
O(C(OC(C1O)C(O)CO)C1O2)C2C(Cl)(Cl)Cl,-1.84,-0.4628999999999994,57.796400000000034,17,2,100,0,88.38000000000001,111.915319147301,284.92430642566427
CCN(CC)C(=S)SCC(Cl)=C,-3.39,3.0988000000000016,62.97000000000003,12,4,70,0,3.24,89.14923296607671,166.44079551951015
CCCCC(=O)CC(=O)C,-1.56,1.7247999999999999,39.830000000000005,10,5,58,0,34.14,61.61689002869332,127.21928094887362
CC(=O)C(CCC)C(=O)C,-0.88,1.5807,39.760000000000005,10,4,58,0,34.14,61.61689002869332,124.19301755138517
CC(C)(C)C(=O)CC(=O)C,-1.63,1.5807,39.760000000000005,10,2,58,0,34.14,61.61689002869332,151.13075145540296
NC(=O)OCCCCCCC,-2.62,2.0521000000000003,44.294400000000024,11,6,66,0,52.32000000000001,67.90880385516917,104.26518047667868
CN2C(=O)ON(c1ccc(Cl)c(Cl)c1)C2=O,-2.82,1.4359999999999997,59.56600000000002,16,1,84,2,57.14,99.38794059873831,653.5042012265849
OC(=O)CC(C)(C(=O)O)C(C)(C)C(=O)O,-0.29,0.6628,49.41240000000002,15,5,86,0,111.89999999999999,86.52605549972175,305.7244301608063
C1C(N2C)CC(O)C(C(=O)O)C2C1,-0.02,-0.08539999999999975,46.32260000000002,13,1,74,0,60.769999999999996,77.15694891058311,230.89970385530546
O=C(ON=C(C(C)(C)C)CSC)NC,-1.62,2.1075,60.812700000000035,14,3,82,0,50.69,89.45618846686443,221.34206892611422
CCCCCCCCOC(=O)N,-3.3,2.4422,48.91140000000002,12,7,72,0,52.32,74.27374596956577,115.09616281328599
ClC1=C(Cl)C(Cl)(C2(Cl)Cl)C3CC=CC3C12Cl,-5.64,5.024200000000001,71.07400000000001,16,0,88,0,0.0,123.44662789373285,438.59020842548244
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-5.46,3.995,72.4638,17,0,94,0,20.23,128.24086164592885,471.4165812524358
c1cc(N)ccc1S(=O)(=O)Nc2cnccn2,-3.7,0.8596000000000001,63.69490000000001,17,3,88,2,97.97,98.57832206048982,595.9628413066204
CNC(=O)ON=C1C(C2)C(C#N)CC2C1Cl,-2.08,1.48538,57.93370000000002,16,1,86,0,74.47999999999999,98.38220415718772,376.75065664848245
O(c(ccc(c1)C=CC)c1)C,-3.13,2.728300000000001,47.70200000000003,11,2,58,1,9.23,67.31511377440602,233.55461928814677
O=C(N(C(=O)C(N(C=N1)CC(O)CO)=C12)C)N2C,-0.17,-2.213099999999999,63.30760000000002,18,3,98,2,102.28,101.34730875133458,696.1911960747241
O=CC=C(CCC=C(C)C)C,-2.06,2.878000000000001,48.48600000000003,11,4,62,0,17.07,68.80604609307427,171.3117986128446
O=C1C(C)CCC(C(C)=C)C1,-2.18,2.567800000000001,46.32600000000002,11,1,62,0,17.07,68.4898179717293,181.3117986128446
O=C(O)C(C(C(C(=O)O)C1)(C)C)(C1)C,-1.42,1.5980999999999996,49.88360000000003,14,2,80,0,74.6,82.92941060834934,281.846585677332
c1ccc2C(O)N3CCC(O)C3=Nc2c1,-2.07,0.7876999999999998,55.82660000000002,15,0,78,1,56.06,87.48807504487706,430.3510275485296
O=S(=O)(Nc(nccc1)c1)c(ccc(N)c2)c2,-2.7,1.4646,65.89990000000002,17,3,88,2,85.08,99.35867407954336,594.3734869483202
O=S(=O)(Nc(onc1C)c1C)c(ccc(N)c2)c2,-2.91,1.6744399999999997,67.63990000000003,18,3,96,2,98.22,104.83424387818273,659.3419266315426
C1=CC(=O)N2CC(C3)CNCC3C2=C1,0.36,0.5549999999999997,54.41970000000003,14,0,74,1,34.03,82.75039725001179,409.99371289415467
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34,1.6262,63.364700000000035,16,3,86,1,53.93,94.73619936070219,388.5709943614489
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.3,3.1003000000000016,76.93940000000003,18,7,102,1,44.760000000000005,115.35093168678955,436.8613640932749
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83,1.7596999999999998,64.69140000000003,17,4,92,1,67.42999999999999,100.15736960268714,378.5969479612245
c1cc(N)ccc1S(=O)(=O)N(C(=O)C)c2onc(C)c2C,-3.59,1.61544,77.17720000000003,21,3,112,2,106.5,121.93562169361502,778.2477490728091
CC(=O)Oc1c(N(=O)(=O))c(C)c(N(=O)(=O))cc1C(C)(C)C,-4.47,3.0342200000000012,74.49680000000002,21,3,114,1,112.58000000000001,120.56701669482345,630.5291477180688
O=C(OC)CCCCCCCCCCC,-4.69,4.080300000000004,63.860000000000056,15,10,90,0,26.3,94.39362373013951,143.47137920080513
c1ccc2C(=O)N=C(c3ccccc3)Oc2c1,-4.61,2.8550000000000013,65.71500000000002,17,1,82,3,43.1,97.35614876229553,716.8737734683815
Oc1ccc2Oc3cc(OC)cc(O)c3C(=O)c2c1,-2.93,2.3660000000000005,69.87160000000002,19,1,96,3,79.9,106.82802595531571,847.6893313378117
N(c(c(S1)cc(c2)C)c2)=C1c(ccc(N)c3)c3,-3.68,3.8539200000000022,74.20540000000001,17,1,84,3,38.91,103.73500592006354,668.2549997559121
OC(c(cccc1)c1)Cc(cccc2)c2,-2.52,2.9627000000000008,61.54780000000004,15,3,76,2,20.23,90.01261530655025,394.1985815306015
COc2ccc(CC1NCC(O)C1OC(C)=O)cc2,-1.61,0.5020999999999994,70.04950000000004,19,4,104,1,67.78999999999999,112.07781737600222,431.57703411778425
NC(Cc2cc(I)c(Oc1ccc(O)c(I)c1)c(I)c2)C(O)=O,-5.22,3.952700000000001,112.08900000000001,23,5,122,2,92.78,173.5722635628371,728.4921149657531
O=C(OC(C(C(C=CC1=O)(CC2)C)=C1C)C23)C3C,0.2640623584969166,2.419600000000001,66.72200000000004,18,0,96,0,43.370000000000005,106.88833053402026,499.8681035469155
O=C(NC(CCCC1)C1)NS(=O)(=O)c(ccc(c2)C(=O)C)c2,-2.06,2.2098000000000004,82.17270000000003,22,4,120,1,92.34,129.89359545525593,646.6249497468594
C1CCN2CC(C3)C4CCCCN4CC3C2C1,-1.89,2.3451000000000004,70.02100000000006,17,0,96,0,6.48,105.34478335567191,262.6464070845272
CN(C)CCCN2c1ccccc1Sc3ccc(C(F)(F)F)cc23,-5.3,5.259800000000004,92.18600000000005,24,4,128,2,6.48,143.8117024329621,728.4440792646118
O=C(N(CCCC1)C1)C=CC=Cc(ccc(OCO2)c23)c3,-3.46,2.997200000000002,81.17000000000004,21,3,110,1,38.77,124.20334423569359,571.3979945235307
C1CCC(CC1)[Sn](C2CCCCC2)C3CCCCC3.O,-5.59,5.659400000000007,89.87280000000005,20,3,117,0,31.5,132.8877042027419,207.3498494691417
OC(c(c(c(nc1)ccc2)c2)c1)C(N(CCC3C4C=C)C4)C3,-3.07,3.164600000000002,88.47480000000004,22,3,114,2,36.36000000000001,130.83493885930145,693.3995911118033
c1ccc2Sc3ccccc3N(CC4CN(C)CCC4)c2c1,-4.74,4.6311000000000035,94.23400000000005,22,2,114,2,6.48,136.67420718505076,624.4896887450094
O=C1C2(C(C3CCC4C(C3CC2)(C)CCCC4)CC1)C,-6.7,4.988300000000005,81.35100000000006,20,0,112,0,17.07,123.44640657289534,427.4821867333083
C1C(O)CC2CCC3C4CCC(=O)C4(C)CCC3C2(C)C1,-4.4,3.959100000000003,82.74080000000006,21,0,118,0,37.3,128.24064032509136,458.48270663634156
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,5.062000000000006,92.84500000000007,22,10,128,0,35.53,136.31761558165755,378.1415344089713
c1ccc2N(C)C3C4CC5C(CC)C(O)N4C(C56)CC3(C6O)c2c1,-2.82,1.5545,91.73460000000004,24,1,128,1,46.94,142.61957179820206,723.3453291572417
c1c(OC)cc2c(CC(=O)O)c(C)n(C(=O)C=Cc3ccccc3)c2c1,-5.54,3.939020000000003,100.66930000000002,26,5,132,3,68.53,150.68510871528824,999.7730262931058
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc3cccc(Oc2ccccc2)c3,-6.29,6.113300000000004,103.30400000000002,26,6,136,2,35.53,163.07268718223784,811.0157196010404
c1cc(O)c2C(=O)C3=C(O)C4(O)C(=O)C(C(=O)N)=C(O)C(N(C)C)C4CC3C(O)c2c1Cl,-2.52,0.2649000000000002,109.93990000000002,32,2,170,1,181.62,186.36756096569903,1156.6989170381357
c1ccc2Sc3ccc(C(#N))cc3N(CCCN4CCC(O)CC4)c2c1,-3.98,4.007780000000002,105.02580000000005,26,4,134,2,50.5,158.59090484750874,824.2461695923865
